gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1401	3033717370	834f1756-f762-11e1-a439-00145eb45e9a	BCN 83709	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	El Solsonès: Castell de Sallent	Lleida	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	41.9	1.33	71	NA	480	0	NA	NA	2010-06-02T00:00:00	2	6	2010	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	83709				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Bertran, D.; Ibáñez, N.; Montserrat Martí, Josep Maria; Nualart, N.; Ollé, E. & Soriano Tomàs, Ignasi	NA	NA	2023-09-07T09:11:56.506Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1411	3033702205	834f1756-f762-11e1-a439-00145eb45e9a	BCN 59315	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Ciscar	Osca	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.07	0.54	707	NA	NA	NA	NA	NA	2008-02-16T00:00:00	16	2	2008	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	59315		Carrillo Ortuño, Empar & Ninot Sugrañes, Josep Maria		CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Carrillo Ortuño, Empar & Ninot Sugrañes, Josep Maria	NA	NA	2023-09-07T09:11:56.371Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1421	3033664571	834f1756-f762-11e1-a439-00145eb45e9a	BCN 112008	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	La Conca: Vilanova de Prades, camí de Cornudella, Els Segalassos	Tarragona	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	41.34	0.94	NA	NA	NA	NA	NA	NA	2014-05-30T00:00:00	30	5	2014	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	112008				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Molero Briones, Julià & Pyke, S.	NA	NA	2023-09-07T09:11:57.610Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1431	3033633963	834f1756-f762-11e1-a439-00145eb45e9a	BCN 53759	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Enseu, Baix Pallars	Lleida	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.3	1.12	7071	NA	800	0	NA	NA	2000-03-19T00:00:00	19	3	2000	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	53759				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Carrillo Ortuño, Empar & Ninot Sugrañes, Josep Maria	NA	NA	2023-09-07T09:11:57.110Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1441	3033627967	834f1756-f762-11e1-a439-00145eb45e9a	BCN 53760	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Enseu, Baix Pallars	Lleida	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.32	1.07	707	NA	800	0	NA	NA		NA	NA	NA	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	53760				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Ninot Sugrañes, Josep Maria	NA	NA	2023-09-07T09:11:57.391Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1451	3033624934	834f1756-f762-11e1-a439-00145eb45e9a	BCN 33245	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Fígols i Alinyà. Cap a Santpere.	Lleida	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.18	1.37	525	NA	NA	NA	NA	NA	2001-11-07T00:00:00	7	11	2001	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	33245				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Aymerich Boixader, Pere	NA	NA	2023-09-07T09:11:57.976Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1461	3033624083	834f1756-f762-11e1-a439-00145eb45e9a	BCN 35995	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Sota Estaron	Lleida	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.54	1.17	707	NA	950	0	NA	NA	1995-09-12T00:00:00	12	9	1995	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	35995				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Carrillo Ortuño, Empar & Ninot Sugrañes, Josep Maria	NA	NA	2023-09-07T09:11:57.328Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1471	3033621933	834f1756-f762-11e1-a439-00145eb45e9a	BCN 33252	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Fígols i Alinyà, camí de Sant Ponç	Lleida	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.18	1.42	707	NA	975	0	NA	NA	2001-12-03T00:00:00	3	12	2001	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	33252				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Soriano Tomàs, Ignasi	NA	NA	2023-09-07T09:11:57.331Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1481	3033620074	834f1756-f762-11e1-a439-00145eb45e9a	BCN 35994	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H.Gay) Debeaux	(H.Gay) Debeaux	ES	Vora Campo	Osca	PRESENT	NA	cb202839-87c6-456a-821c-dc5b268a200f	42.41	0.39	7303	NA	NA	NA	NA	NA	1985-03-09T00:00:00	9	3	1985	2684469	2684451	PRESERVED_SPECIMEN	BCN	Corm	35994				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Ninot Sugrañes, Josep Maria & Carrillo Ortuño, Empar	NA	NA	2023-09-07T09:11:57.343Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1501	29683172	834a4794-f762-11e1-a439-00145eb45e9a	C367AB63-8230-43F5-B85E-94D29DE47DAE	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Benafigos; de la Ortisella al Monleón	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.3	-0.23	7071	NA	600	0	NA	NA	1987-06-06T00:00:00	6	6	1987	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	96853-1				CC_BY_NC_4_0		Burgaz, Güemes, Fabregat	NA	NA	2023-09-07T09:10:07.784Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1511	29683094	834a4794-f762-11e1-a439-00145eb45e9a	01357CD8-D6F6-4C89-983C-FD7319CF7DB6	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Culla; Rambla Carbonera pr. Los Rosildos, 30TYK56	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.25	-0.06	100	NA	420	0	NA	NA	1993-03-28T00:00:00	28	3	1993	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	87225-1				CC_BY_NC_4_0		C. Fabregat, S. López Udias	NA	NA	2023-09-07T09:10:05.729Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1521	29683093	834a4794-f762-11e1-a439-00145eb45e9a	2C84DEB7-4B3A-4D2F-8A53-99E877A2669B	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Ares del Maestre; Rambla de la Caná	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.49	-0.13	707	NA	1000	0	NA	NA	1993-09-19T00:00:00	19	9	1993	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	87224-1				CC_BY_NC_4_0		C. Fabregat, S. López Udias	NA	NA	2023-09-07T09:10:06.259Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1531	29683092	834a4794-f762-11e1-a439-00145eb45e9a	567CC224-AF8B-4BB1-9BAD-41A65D89711A	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Ares del Maestre; Pla de la Caná	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.48	-0.11	7071	NA	1050	0	NA	NA	1991-05-18T00:00:00	18	5	1991	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	87223-1				CC_BY_NC_4_0		C. Fabregat, S. López Udias	NA	NA	2023-09-07T09:10:07.359Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1541	29683082	834a4794-f762-11e1-a439-00145eb45e9a	AFFEDCB5-7531-42E6-B28C-ECF2891058B5	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Valbona; río Mijares pr. Masía de la Rincona	Teruel	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.23	-0.83	7071	NA	870	0	NA	NA	1994-08-27T00:00:00	27	8	1994	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	86223-1				CC_BY_NC_4_0		C. Fabregat, S. López Udias	NA	NA	2023-09-07T09:10:07.879Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1551	29683035	834a4794-f762-11e1-a439-00145eb45e9a	9EF9FA92-A580-4ED3-A185-3687A4AC72FC	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Benafigos; Bco. de la Ortisella	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.29	-0.2	707	NA	700	0	NA	NA	1992-06-03T00:00:00	3	6	1992	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	79448-1				CC_BY_NC_4_0		G. Mateo, C. Fabregat, S. López Udias	NA	NA	2023-09-07T09:10:07.742Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1561	29683031	834a4794-f762-11e1-a439-00145eb45e9a	4EAA9BBA-4E1A-4F26-80F9-00BC8D9C9BE2	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Castellote; alrededores de Jaganta	Teruel	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.76	-0.33	7071	NA	650	0	NA	NA	1992-02-09T00:00:00	9	2	1992	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	78486-1				CC_BY_NC_4_0		C. Fabregat, S. López Udias	NA	NA	2023-09-07T09:10:08.423Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1571	29682901	834a4794-f762-11e1-a439-00145eb45e9a	0F2631E5-102C-4378-BC83-4CA0DA10CDE3	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Fuentes de Rubielos;	Teruel	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.18	-0.63	707	NA	900	0	NA	NA	1989-04-15T00:00:00	15	4	1989	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	63876-1				CC_BY_NC_4_0		G. Mateo	NA	NA	2023-09-07T09:10:05.183Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
158	29682869	834a4794-f762-11e1-a439-00145eb45e9a	294824AE-9675-4655-BCD7-698BBCD661B8	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Vistabella del Maestrazgo; fuente de la pista de La Estrella	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.31	-0.35	7071	NA	1000	0	NA	NA	1986-05-25T00:00:00	25	5	1986	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	61332-1				CC_BY_NC_4_0		Fabregat, Catania	NA	NA	2023-09-07T09:10:05.425Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1601	29682867	834a4794-f762-11e1-a439-00145eb45e9a	FD28A679-3C55-4459-0B80-42619221F835	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	alrededores del Mas de la Foieta Plana	Castelló	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	40.32	-0.26	707	NA	1000	0	NA	NA	1987-03-14T00:00:00	14	3	1987	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	61330-1		C. Jiménez		CC_BY_NC_4_0		C. Fabregat	NA	NA	2023-09-07T09:10:07.940Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1611	29682802	834a4794-f762-11e1-a439-00145eb45e9a	A4D7712C-4505-4DEC-8576-2BA1D31BEAE7	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Tuéjar;	València	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	39.78	-1.07	7071	NA	NA	NA	NA	NA	1987-11-06T00:00:00	6	11	1987	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	55795-1				CC_BY_NC_4_0		Mateu	NA	NA	2023-09-07T09:10:08.703Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1621	29682122	834a4794-f762-11e1-a439-00145eb45e9a	210EE77C-5A7D-424F-90C1-0C77325388B5	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Sisante, Tejar	Cuenca	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	39.43	-2.24	7071	NA	850	0	NA	NA	2001-04-20T00:00:00	20	4	2001	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	119366-1		C. Jiménez		CC_BY_NC_4_0		A. Romero	NA	NA	2023-09-07T09:10:07.161Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1631	29677834	834a4794-f762-11e1-a439-00145eb45e9a	AC5E7B38-3EFC-4A5F-08D1-FFDD407AA1BD	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	flanc nord de la Sierra Madrona, route de Puertollano à Andújar	Ciudad Real	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	38.42	-4.06	707	NA	650	0	NA	NA	1989-11-05T00:00:00	5	11	1989	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	141818-1				CC_BY_NC_4_0		R.Auriault	NA	NA	2023-09-07T09:10:06.423Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1641	29677647	834a4794-f762-11e1-a439-00145eb45e9a	5BD3209A-B266-47FF-8C3A-702BD12C9F9B	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia (H. Gay) Debeaux	(H. Gay) Debeaux	ES	Sierra de Alcaraz, 4 Km NE of Bogarra	Albacete	PRESENT	NA	8209258a-80e8-4094-aba2-a3febe5ed45b	38.6	-2.23	1000	NA	900	0	NA	NA	1979-06-25T00:00:00	25	6	1979	2684469	2684451	PRESERVED_SPECIMEN	VAL	VAL	126738-1		C. Jiménez		CC_BY_NC_4_0		P.F. Cannon, P.R. Crane, S.L. Jury & D.M. Moore	NA	NA	2023-09-07T09:10:06.893Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1651	2960595225	ceff8c75-950b-4405-a116-60247d1adacb	277B5119-EB7E-48E7-0A1B-FA4544AAC282	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia	L.	ES	Aldea del Rey, cerro de la Higuera	Ciudad Real	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	38.83	-3.87	707	NA	840	0	NA	NA	2000-03-08T00:00:00	8	3	2000	2684469	2684451	PRESERVED_SPECIMEN	MACB	MACB	89042-1		M. Bellet		CC_BY_NC_4_0		M. Bellet, A. Guinea, C.J. Martín-Blanco & C. Santamaría	NA	NA	2023-12-20T15:09:12.199Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1661	2960593180	ceff8c75-950b-4405-a116-60247d1adacb	EF194E55-133B-4654-099C-22A5B6BBE4C5	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia	L.	ES	San Lorenzo de Calatrava, cerro de la Encantada	Ciudad Real	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	38.48	-3.86	707	NA	890	0	NA	NA	2002-10-19T00:00:00	19	10	2002	2684469	2684451	PRESERVED_SPECIMEN	MACB	MACB	87717-1		A. Quintanar		CC_BY_NC_4_0		A. Quintanar	NA	NA	2023-12-20T15:09:12.791Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1671	2960585243	ceff8c75-950b-4405-a116-60247d1adacb	DC7E5382-7541-4223-B776-6DEE3EEAFE91	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia	L.	ES	Puebla de Don Rodrigo, desde el puente del Vado, hasta el Barranco de los Pó	Ciudad Real	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	39.11	-4.57	707	NA	550	0	NA	NA	1991-10-26T00:00:00	26	10	1991	2684469	2684451	PRESERVED_SPECIMEN	MACB	MACB	67413-1		C.J. Martín-Blanco		CC_BY_NC_4_0		Martín-Blanco	NA	NA	2023-12-20T15:09:22.161Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1681	2960584363	ceff8c75-950b-4405-a116-60247d1adacb	C7AA2D89-5122-4854-B9B7-BC6623619F29	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia	L.	ES	Alcaraz, Sierra del Relumbrar, pico Pescada	Albacete	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	38.61	-2.74	707	NA	950	0	NA	NA	1991-05-29T00:00:00	29	5	1991	2684469	2684451	PRESERVED_SPECIMEN	MACB	MACB	48199-1				CC_BY_NC_4_0		Aragón & Herrero	NA	NA	2023-12-20T15:09:11.701Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1691	2960545195	ceff8c75-950b-4405-a116-60247d1adacb	655666EA-97B0-4564-9018-CF97673038B3	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus oxycedrus	badia	SUBSPECIES	Juniperus oxycedrus subsp. badia (H.Gay) Debeaux	Juniperus oxycedrus L. subsp. badia	L.	ES	Aldea del Rey, Cerro de la Higuera	Ciudad Real	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	38.65	-3.89	707	NA	830	0	NA	NA	1999-06-05T00:00:00	5	6	1999	2684469	2684451	PRESERVED_SPECIMEN	MACB	MACB	88850-1		M. Bellet		CC_BY_NC_4_0		M. Bellet	NA	NA	2023-12-20T15:09:23.051Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
